"","date","value"
"111",2005-03-01,108
"112",2005-04-01,134
"113",2005-05-01,184
"114",2005-06-01,302
"115",2005-07-01,24
"116",2005-08-01,-5
"117",2005-09-01,337
"118",2005-10-01,289
"119",2005-11-01,116
"120",2005-12-01,-157
"121",2006-01-01,161
"122",2006-02-01,204
"123",2006-03-01,156
"124",2006-04-01,43
"125",2006-05-01,66
"126",2006-06-01,-18
"127",2006-07-01,-15
"128",2006-08-01,50
"129",2006-09-01,173
"130",2006-10-01,-33
"131",2006-11-01,44
"132",2006-12-01,-163
"133",2007-01-01,102
"134",2007-02-01,128
"135",2007-03-01,83
"136",2007-04-01,69
"137",2007-05-01,405
"138",2007-06-01,-89
"139",2007-07-01,79
"140",2007-08-01,61
"141",2007-09-01,252
"142",2007-10-01,141
"143",2007-11-01,171
"144",2007-12-01,-60
"145",2008-01-01,285
"146",2008-02-01,102
"147",2008-03-01,311
"148",2008-04-01,363
"149",2008-05-01,-299
"150",2008-06-01,-202
"151",2008-07-01,-192
"152",2008-08-01,-72
"153",2008-09-01,46
"154",2008-10-01,266
"155",2008-11-01,270
"156",2008-12-01,-304
"157",2009-01-01,106
"158",2009-02-01,37
"159",2009-03-01,72
"160",2009-04-01,81
"161",2009-05-01,49
"162",2009-06-01,-7
"163",2009-07-01,-61
"164",2009-08-01,144
"165",2009-09-01,463
"166",2009-10-01,374
"167",2009-11-01,211
"168",2009-12-01,-280
"169",2010-01-01,466
"170",2010-02-01,340
"171",2010-03-01,189
"172",2010-04-01,173
"173",2010-05-01,-117
"174",2010-06-01,178
"175",2010-07-01,-120
"176",2010-08-01,427
"177",2010-09-01,600
"178",2010-10-01,248
"179",2010-11-01,277
"180",2010-12-01,-158
"181",2011-01-01,209
"182",2011-02-01,127
"183",2011-03-01,-123
"184",2011-04-01,-128
"185",2011-05-01,-679
"186",2011-06-01,-22
"187",2011-07-01,148
"188",2011-08-01,415
"189",2011-09-01,748
"190",2011-10-01,183
"191",2011-11-01,451
"192",2011-12-01,-240
"193",2012-01-01,-344
"194",2012-02-01,183
"195",2012-03-01,326
"196",2012-04-01,-108
"197",2012-05-01,-460
"198",2012-06-01,174
"199",2012-07-01,760
"200",2012-08-01,381
"201",2012-09-01,545
"202",2012-10-01,404
"203",2012-11-01,211
"204",2012-12-01,-443
"205",2013-01-01,-1051
"206",2013-02-01,368
"207",2013-03-01,-1036
"208",2013-04-01,-9
"209",2013-05-01,-213
"210",2013-06-01,-407
"211",2013-07-01,65
"212",2013-08-01,337
"213",2013-09-01,495
"214",2013-10-01,-145
"215",2013-11-01,-48
"216",2013-12-01,-93
"217",2014-01-01,-64
"218",2014-02-01,264
"219",2014-03-01,253
"220",2014-04-01,395
"221",2014-05-01,-51
"222",2014-06-01,40
"223",2014-07-01,-62
"224",2014-08-01,331
"225",2014-09-01,717
"226",2014-10-01,-332
"227",2014-11-01,-156
"228",2014-12-01,-300
"229",2015-01-01,-151
"230",2015-02-01,-30
"231",2015-03-01,-149
"232",2015-04-01,-209
"233",2015-05-01,-217
"234",2015-06-01,-106
"235",2015-07-01,-153
"236",2015-08-01,117
"237",2015-09-01,350
"238",2015-10-01,-195
"239",2015-11-01,87
"240",2015-12-01,-406
"241",2016-01-01,-84
"242",2016-02-01,-83
"243",2016-03-01,220
"244",2016-04-01,-64
"245",2016-05-01,-43
"246",2016-06-01,-232
"247",2016-07-01,-90
"248",2016-08-01,63
"249",2016-09-01,345
"250",2016-10-01,-207
"251",2016-11-01,-23
"252",2016-12-01,-490
"253",2017-01-01,258
"254",2017-02-01,164
"255",2017-03-01,-86
"256",2017-04-01,256
"257",2017-05-01,433
"258",2017-06-01,40
"259",2017-07-01,56
"260",2017-08-01,550
"261",2017-09-01,653
"262",2017-10-01,11
"263",2017-11-01,141
"264",2017-12-01,-229
"265",2018-01-01,59
"266",2018-02-01,-269
"267",2018-03-01,68
"268",2018-04-01,41
"269",2018-05-01,-474
"270",2018-06-01,-274
"271",2018-07-01,-155
"272",2018-08-01,86
"273",2018-09-01,625
"274",2018-10-01,145
